sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
hangtags,"2"" x 4.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),24.25,29.1,34.95,63.25,107,204.5,301.43,397.41,492.44,586.52,679.65,771.83,863.06,953.34,1042.67,1131.05,1218.48,1304.96,1390.49,1475.07,1558.7,1641.38,1803.89,1803.89
hangtags,"2"" x 4.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,27.1,31.95,37.8,72.75,121.25,223.5,325.18,426.29,526.83,626.8,726.2,825.03,923.29,1020.98,1118.1,1214.65,1310.63,1406.04,1500.88,1595.15,1688.85,1781.98,1874.54,1966.53
hangtags,"2"" x 4.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),16.65,20.07,24.69,51.38,82.49,164.98,247.38,329.39,411.03,492.28,573.15,653.65,733.76,813.5,892.86,971.83,1050.43,1128.64,1206.47,1283.93,1361,1437.7,1514.01,1589.95
hangtags,"2"" x 4.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,17.6,17.6,51.38,53.28,90.66,181.32,271.7,361.79,451.59,541.11,630.35,719.3,807.96,896.34,984.43,1072.25,1159.77,1247.01,1333.97,1420.63,1507.02,1593.12,1678.94,1764.47
hangtags,"2"" x 5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),25,30,36,65,110,210,309.4,407.8,505.2,601.6,697,791.4,884.8,977.2,1068.6,1159,1248.4,1336.8,1424.2,1510.6,1596,1680.4,1763.8,1846.2
hangtags,"2"" x 5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,28,33,39,75,125,230,334.4,438.2,541.4,644,746,847.4,948.2,1048.4,1148,1247,1345.4,1443.2,1540.4,1637,1733,1828.4,1923.2,2017.4
hangtags,"2"" x 5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),17,20.5,25.2,52.5,84.2,168.4,252.5,336.2,419.5,502.4,584.9,667,748.7,830,910.9,991.4,1071.5,1151.2,1230.5,1309.4,1387.9,1466,1543.7,1621
hangtags,"2"" x 5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,18,21,26,54.5,92.8,185.6,278.1,370.3,462.2,553.8,645.1,736.1,826.8,917.2,1007.3,1097.1,1186.6,1275.8,1364.7,1453.3,1541.6,1629.6,1717.3,1804.7
hangtags,"2"" x 5.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),25.75,29.85,33.9,58.35,93.05,179.8,266.34,352.67,438.79,524.7,610.4,695.89,781.17,866.24,951.1,1035.75,1120.19,1204.42,1288.44,1372.25,1455.85,1539.24,1622.42,1705.39
hangtags,"2"" x 5.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,27.85,31.95,37.05,63.6,100.4,192.4,283.88,352.67,465.25,555.15,644.53,733.38,821.7,909.5,996.77,1083.52,1169.75,1255.45,1340.63,1425.27,1509.4,1593,1676.08,1758.63
hangtags,"2"" x 5.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),17.77,20.4,25.5,51,81.5,163,244.39,325.69,406.87,487.95,568.93,649.79,730.56,811.22,891.77,972.23,1052.57,1132.81,1212.95,1292.98,1372.9,1452.72,1532.43,1612.04
hangtags,"2"" x 5.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,19.77,23.03,28.13,53.1,88.85,177.7,266.34,354.77,442.99,531,618.8,706.39,793.77,880.94,967.9,1054.65,1141.19,1227.52,1313.64,1399.55,1485.25,1570.74,1656.02,1741.09
hangtags,"2"" x 5.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),25.75,29.85,33.9,58.35,93.05,179.8,266.34,352.67,438.79,524.7,610.4,695.89,781.17,866.24,951.1,1035.75,1120.19,1204.42,1288.44,1372.25,1455.85,1539.24,1622.42,1705.39
hangtags,"2"" x 5.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,27.85,31.95,37.05,63.6,100.4,192.4,283.88,352.67,465.25,555.15,644.53,733.38,821.7,909.5,996.77,1083.52,1169.75,1255.45,1340.63,1425.27,1509.4,1593,1676.08,1758.63
hangtags,"2"" x 5.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),17.77,20.4,25.5,51,81.5,163,244.39,325.69,406.87,487.95,568.93,649.79,730.56,811.22,891.77,972.23,1052.57,1132.81,1212.95,1292.98,1372.9,1452.72,1532.43,1612.04
hangtags,"2"" x 5.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,19.77,23.03,28.13,53.1,88.85,177.7,266.34,354.77,442.99,531,618.8,706.39,793.77,880.94,967.9,1054.65,1141.19,1227.52,1313.64,1399.55,1485.25,1570.74,1656.02,1741.09
hangtags,"2"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),26.5,30.7,34.8,59.7,95.1,183.6,271.88,359.94,447.78,535.4,622.8,709.98,796.94,883.68,970.2,1056.5,1142.58,1228.44,1314.08,1399.5,1484.7,1569.68,1654.44,1738.98
hangtags,"2"" x 5.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,28.7,32.9,38.1,65.2,102.8,196.8,290.25,383.15,475.5,567.3,658.55,749.25,839.4,929,1018.05,1106.55,1194.5,1281.9,1368.75,1455.05,1540.8,1626,1710.65,1794.75
hangtags,"2"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),18.14,20.8,26,52,83,166,248.89,331.67,414.34,496.9,579.35,661.69,661.69,826.04,908.05,989.95,1071.74,1153.42,1234.99,1316.45,1397.8,1479.04,1560.17,1641.19
hangtags,"2"" x 5.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,20.23,23.55,28.75,54.2,90.7,181.4,271.88,362.14,452.18,542,631.6,720.98,810.14,899.08,987.8,1076.3,1164.58,1252.64,1340.48,1428.1,1515.5,1602.68,1689.64,1776.38
hangtags,"2"" x 5.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),1641.19,35.7,35.7,61.05,97.15,187.4,277.42,367.21,456.77,546.1,635.2,724.07,812.71,901.12,989.3,1077.25,1164.97,1252.46,1339.72,1426.75,1513.55,1600.12,1686.46,1772.57
hangtags,"2"" x 5.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,29.55,33.85,39.15,66.8,105.2,201.2,296.63,367.21,485.75,579.45,672.57,765.13,857.1,948.5,1039.32,1129.57,1219.25,1308.35,1396.88,1484.82,1572.2,1659,1745.23,1830.88
