sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
postcards,"3.5"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,14.7,19.53,22.05,26.25,46.2,77.7,155.4,232.68,309.54,385.98,462,537.6,612.78,687.54,761.88,835.8,909.3,982.38,1055.04,1127.28,1199.1,1270.5,1341.48,1412.04,1482.18
postcards,"3.5"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),12.6,15.54,16.8,21,42,63,126,188.79,251.37,313.74,375.9,437.85,499.59,561.12,622.44,683.55,744.4,805.14,865.62,925.89,985.95,1045.8,1105.44,1164.87,1224.09
postcards,"3.5"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),14.49,18.9,21.63,25.8,45.78,77.28,153.93,230.16,305.97,381.36,456.33,530.88,605.01,678.72,752.01,824.88,897.33,969.36,1040.97,1112.16,1182.93,1253.28,1323.21,1392.72,1461.81
postcards,"3.5"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,14.7,19.53,22.05,26.25,46.2,77.7,155.4,232.68,309.54,385.98,462,537.6,612.78,687.54,761.88,835.8,909.3,982.38,1055.04,1127.28,1199.1,1270.5,1341.48,1412.04,1482.18
postcards,"4"" x 6"" Vertical (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),14.4,17.76,19.2,24,48,72,144,215.76,287.28,358.56,429.6,500.4,570.96,641.28,711.36,781.2,850.8,1122.72,989.28,1058.16,1126.8,1195.2,1263.36,1331.28,1398.96
postcards,"4"" x 6"" Vertical (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),16.56,21.6,24.72,29.52,52.32,88.32,175.92,263.04,349.68,435.84,521.52,606.72,691.44,775.68,859.44,942.72,1025.52,1107.84,1189.68,1271.04,1351.92,1432.32,1512.24,1591.68,1670.64
postcards,"4"" x 6"" Vertical (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,16.8,22.32,25.2,30,52.8,88.8,177.6,265.92,353.76,441.12,528,614.4,700.32,641.28,870.72,955.2,1039.2,1122.72,1205.76,1288.32,1370.4,1452,1533.12,1613.76,1693.92
postcards,"4"" x 6"" Horizontal (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),14.4,17.76,19.2,24,48,72,144,215.76,287.28,358.56,429.6,500.4,570.96,641.28,711.36,781.2,850.8,1122.72,989.28,1058.16,1126.8,1195.2,1263.36,1331.28,1398.96
postcards,"4"" x 6"" Horizontal (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),16.56,21.6,24.72,29.52,52.32,88.32,175.92,263.04,349.68,435.84,521.52,606.72,691.44,775.68,859.44,942.72,1025.52,1107.84,1189.68,1271.04,1351.92,1432.32,1512.24,1591.68,1670.64
postcards,"4"" x 6"" Horizontal (Standard)",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,16.8,22.32,25.2,30,52.8,88.8,177.6,265.92,353.76,441.12,528,614.4,700.32,641.28,870.72,955.2,1039.2,1122.72,1205.76,1288.32,1370.4,1452,1533.12,1613.76,1693.92
postcards,"4"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),20.52,24.12,30.78,39.6,75.6,108,216,323.64,430.92,537.84,644.4,750.6,856.44,961.92,1067.04,1171.8,1276.2,1380.24,1483.92,1587.24,1690.2,1792.8,1895.04,1996.92,2098.44
postcards,"4"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),23.4,37.8,43.2,50.4,82.8,133.2,262.8,392.04,520.92,649.44,777.6,905.4,1032.84,1159.92,1286.64,1413,1539,1664.64,1789.92,1914.84,2039.4,2163.6,2287.44,2410.92,2534.04
postcards,"4"" x 9"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,24.84,39.6,45.36,51.48,86.4,136.8,270,402.48,534.24,665.28,795.6,925.2,1054.08,1182.24,1309.68,1436.4,1562.4,1687.68,1812.24,1936.08,2059.2,2181.6,2303.28,2424.24,2544.48
