sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",47.16,58.04,72.80,135.80,199.00,393.00,596.52,799.56,1002.12,1204.20,1405.80,1236.84,1807.56,2007.72,2207.40,2406.60,2605.32,2803.56,3001.32,3198.60,3395.40,3591.72,3787.56,3982.92
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),67.80,77.48,88.64,150.20,237.40,465.00,701.64,937.32,1172.04,1405.80,1638.60,1870.44,2101.32,2331.24,2560.20,2788.20,3015.24,3241.32,3466.44,3690.60,3913.80,4136.04,4357.32,4577.64
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",67.80,74.60,82.40,126.20,175.00,321.00,476.04,630.12,783.24,935.40,1086.60,1236.84,1386.12,1534.44,1681.80,1828.20,1973.64,2118.12,2261.64,2404.20,2545.80,2686.44,2826.12,2964.84
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),72.60,82.76,87.20,131.00,199.00,378.60,565.80,750.60,933.00,1113.00,1290.60,1465.80,1638.60,1809.00,1977.00,2142.60,2305.80,2466.60,2625.00,2781.00,2934.60,3085.80,3234.60,3381.00
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",47.16,58.04,72.80,135.80,199.00,393.00,596.52,799.56,1002.12,1204.20,1405.80,1236.84,1807.56,2007.72,2207.40,2406.60,2605.32,2803.56,3001.32,3198.60,3395.40,3591.72,3787.56,3982.92
greetingcards,"6"" x 8"" Pre-Scored to Fold to 4"" x 6"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),67.80,77.48,88.64,150.20,237.40,465.00,701.64,937.32,1172.04,1405.80,1638.60,1870.44,2101.32,2331.24,2560.20,2788.20,3015.24,3241.32,3466.44,3690.60,3913.80,4136.04,4357.32,4577.64
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",71.10,78.20,86.30,131.90,182.50,334.50,495.48,655.44,814.38,972.30,1129.20,1285.08,1439.94,1593.78,1746.60,1898.40,2049.18,2198.94",2347.68,2495.40,2642.10,2787.78,2932.44,3076.08
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),76.20,86.87,91.40,91.40,208.00,395.70,590.85,783.45,973.50,1161.00,1345.95,1528.35,1708.20,1885.50,2060.25,2232.45,2402.10,2569.20,2733.75,2895.75,3055.20,3212.10,3366.45,3518.25
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",49.17,60.60,76.10,142.10,208.00,411.00,623.49,835.47,1046.94,1257.90,1468.35,1678.29,1887.72,2096.64,2305.05,2512.95,2720.34,2927.22,3133.59,3339.45,3544.80,3749.64,3953.97,4157.79
greetingcards,"6"" x 8.5"" Pre-Scored to Fold to 4.25"" x 6"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),71.10,81.26,92.93,157.40,248.80,487.50,735.18,981.84,1227.48,1472.10,1715.70,1958.28,2199.84,2440.38,2679.90,2918.40,3155.88,3392.34,3627.78,3862.20,4095.60,4327.98,4559.34,4789.68
