sku,Size,Page,weight,Paper,Cover,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1513.6,1667.8,1865.24,2772.44,4316.4,7262.6,10239.16,13235.08,16195.36,19120,22009,24862.36,27680.08,30462.16,33208.6,35919.4,38594.56,41234.08,43837.96,46406.2,48938.8,51435.76,53897.08,56322.76
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1517.8,1670.92,1883.48,2835.64,4422.8,7477,10594.8,13725.2,16823.2,19888.8,22922,25922.8,28891.2,31827.2,34730.8,37602,40440.8,43247.2,46021.2,48762.8,51472,54148.8,56793.2,59405.2
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1517.8,1670.92,1883.48,2835.64,4422.8,7477,10594.8,13725.2,16823.2,19888.8,22922,25922.8,28891.2,31827.2,34730.8,37602,40440.8,43247.2,46021.2,48762.8,51472,54148.8,56793.2,59405.2
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,null,1523.86,1677.72,1891.05,2848.08,4442.09,7514.26,10650.34,13797.32,16911.02,19991.43,23038.58,26052.45,29033.07,31980.43,34894.55,37775.43,40623.07,43437.49,46218.68,48972.84,51687.98,54369.91,57018.65,59634.2
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,70 lb. Offset Smooth White,Self Cover,null,1440,1577.4,1775.4,2659.4,4155,6885,9633.6,12414.8,15163.6,17880,20564,23215.6,25834.8,28421.6,30976,33498,35987.6,38444.8,40869.6,43262,45622,47949.6,50244.8,52507.6
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1411.54,1556.21,1740.05,2606.72,4050.29,6839.24,9733.24,12595.81,15424.84,18477.4,21275.68,24039.83,26769.86,29465.75,32127.52,34755.16,37348.67,39908.06,42433.31,44924.44,47381.44,49804.31,52193.06,54547.67
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1415.74,1559.33,1758.29,2669.92,4156.69,7053.64,10088.88,13085.93,16052.68,19246.2,22188.68,25100.27,27980.98,30830.79,33649.72,36437.76,39194.91,41921.18,44616.55,47281.04,49914.64,52517.35,55089.18,57630.11
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1415.74,1559.33,1758.29,2669.92,4156.69,7053.64,10088.88,13085.93,16052.68,19246.2,22188.68,25100.27,27980.98,30830.79,33649.72,36437.76,39194.91,41921.18,44616.55,47281.04,49914.64,52517.35,55089.18,57630.11
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1421.8,1566.14,1765.85,2682.37,4175.98,7090.9,10144.43,13158.05,16140.5,19348.83,22305.26,25229.92,28122.84,30984.02,33813.47,36611.19,39377.18,42111.46,44814.03,47491.08,50130.62,52738.47,55314.63,57859.12
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,null,1330.65,1457.84,1641.26,2481.85,3869.88,6431.4,9091.55,11729.86,14338.05,17191.5,19778.3,22334.32,24859.56,27354.02,29817.7,32250.6,34652.72,37024.06,39364.62,41674.4,43953.4,46201.62,48419.06,50605.72
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,null,1766.99,1976.52,2938.16,4582.51,7685.96,10817.35,13965.68,17075.95,20148.16,23182.31,26178.4,29136.44,32056.41,34938.33,37782.18,40587.98,43355.72,46085.4,48777.02,51430.58,54046.08,56623.52,59162.9
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,null,1766.99,1976.52,2938.16,4582.51,7685.96,10817.35,13965.68,17075.95,20148.16,23182.31,26178.4,29136.44,32056.41,34938.33,37782.18,40587.98,43355.72,46085.4,48777.02,51430.58,54046.08,56623.52,59162.9
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,null,1770.11,1994.76,3001.36,4688.91,7900.36,11172.99,14455.8,17703.79,20916.96,24095.31,27238.84,30347.56,33421.45,36460.53,39464.78,42434.22,45368.84,48268.64,51133.62,53963.78,56759.12,59519.64,62245.34
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,null,null,1776.91,2002.33,3013.8,4708.2,7937.62,11228.53,14527.92,17791.61,21019.59,24211.89,27368.5,30489.43,33574.69,36624.28,39638.21,42616.49,45559.12,48466.12,51343.65,54179.75,56980.23,59745.09,62474.34
catalogs,"6"" x 9"" Vertical","60 pages (4 cover, 56 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Self Cover,null,null,1683.67,1894.63,2836.95,4440.12,7338.6,10253.09,13197.58,16107.09,18981.6,21821.12,24625.65,27395.18,30129.73,32829.28,35493.84,38123.41,40717.98,43277.57,45802.16,48291.76,50746.37,53165.98,55550.61
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,1469.4,1612.6,1776.36,1987.6,2955.4,4600,7740.6,10910.4,14102.4,17256.6,20373,23451.6,26492.4,29495.4,32460.6,35388,38277.6,41129.4,43943.4,46719.6,49458,52158.6,54821.4,57446.4,60033.6
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1616.8,1779.48,2005.84,3018.6,4706.4,7955,11266.04,14592.52,17884.44,21141.8,24364.6,27552.84,30706.52,33825.64,36910.2,39960.2,42975.64,45956.52,48902.84,51814.6,54691.8,57534.44,60342.52,63116.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1616.8,1779.48,2005.84,3018.6,4706.4,7955,11266.04,14592.52,17884.44,21141.8,24364.6,27552.84,30706.52,33825.64,36910.2,39960.2,42975.64,45956.52,48902.84,51814.6,54691.8,57534.44,60342.52,63116.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1622.86,1786.28,2013.41,3031.04,4725.69,7992.26,11321.58,14664.64,17972.26,21244.43,24481.18,27682.49,30848.39,33978.87,37073.95,40133.63,43157.91,46146.81,49100.32,52024.64,54907.78,57755.55,60567.97,63345.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,1439.6,1539,1685.96,1897.76,2842.36,4438.6,7363,10304.84,13282.12,16224.84,19133,22006.6,24845.64,27650.12,30420.04,33155.4,35856.2,38522.44,41154.12,43751.24,46313.8,48841.8,51335.24,53794.12,56218.44
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1612.6,1776.36,1987.6,2955.4,4600,7740.6,10910.4,14102.4,17256.6,20373,23451.6,26492.4,29495.4,32460.6,35388,38277.6,41129.4,43943.4,46719.6,49458,52158.6,54821.4,57446.4,60033.6
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1616.8,1779.48,2005.84,3018.6,4706.4,7955,11266.04,14592.52,17884.44,21141.8,24364.6,27552.84,30706.52,33825.64,36910.2,39960.2,42975.64,45956.52,48902.84,51814.6,54691.8,57534.44,60342.52,63116.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1616.8,1779.48,2005.84,3018.6,4706.4,7955,11266.04,14592.52,17884.44,21141.8,24364.6,27552.84,30706.52,33825.64,36910.2,39960.2,42975.64,45956.52,48902.84,51814.6,54691.8,57534.44,60342.52,63116.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,null,1622.86,1786.28,2013.41,3031.04,4725.69,7992.26,11321.58,14664.64,17972.26,21244.43,24481.18,27682.49,30848.39,33978.87,37073.95,40133.63,43157.91,46146.81,49100.32,52024.64,54907.78,57755.55,60567.97,63345.04
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,70 lb. Offset Smooth White,Self Cover,null,1539,1685.96,1897.76,2842.36,4438.6,7363,10304.84,13282.12,16224.84,19133,22006.6,24845.64,27650.12,30420.04,33155.4,35856.2,38522.44,41154.12,43751.24,46313.8,48841.8,51335.24,53794.12,56218.44
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1503.25,1656.8,1853.46,2777.85,4314.88,7287,10368.35,13417.46,16431.05,19684.5,22665.9,25611.12,28520.16,31393.02,34229.7,37030.2,39794.52,42522.66,45214.62,47870.4,50490,53073.42,55620.66,58131.72
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1507.45,1659.92,1871.7,2841.05,4421.28,7501.4,10723.99,13907.58,17058.89,20453.3,23578.9,26671.56,29731.28,32758.06,35751.9,38712.8,41640.76,44535.78,47397.86,50227,53023.2,55786.46,58516.78,61214.16
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1507.45,1659.92,1871.7,2841.05,4421.28,7501.4,10723.99,13907.58,17058.89,20453.3,23578.9,26671.56,29731.28,32758.06,35751.9,38712.8,41640.76,44535.78,47397.86,50227,53023.2,55786.46,58516.78,61214.16
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1513.51,1666.73,1879.27,2853.49,4440.57,7538.66,10779.53,13979.71,17146.7,20555.93,23695.48,26801.21,29873.15,32911.29,35915.65,38886.23,41823.03,44726.07,47595.34,50437.04,53239.18,56007.57,58742.23,61443.16
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,null,1422.36,1558.43,1754.68,2652.97,4134.47,6879.16,9726.65,12551.52,15344.25,18398.6,21168.52,23905.61,26609.86,29281.29,31919.88,34525.64,37098.57,39638.66,42145.93,44620.36,47061.96,49470.73,51846.66,54189.77
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,null,1882.63,2106.83,3132.95,4885.12,8194.2,11529.89,14885.18,18200.09,21474.6,24708.72,27902.45,31055.78,34168.73,37241.28,40273.44,43265.21,46216.58,49127.57,51998.16,54828.36,57618.17,60367.58,63076.61
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,null,1885.75,2125.07,3196.15,4991.52,8408.6,11885.53,15375.3,18827.93,22243.4,25621.72,28962.89,32266.9,35533.77,38763.48,41956.04,45111.45,48229.7,51310.81,54354.76,57361.56,60331.21,63263.7,66159.05
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,null,1885.75,2125.07,3196.15,4991.52,8408.6,11885.53,15375.3,18827.93,22243.4,25621.72,28962.89,32266.9,35533.77,38763.48,41956.04,45111.45,48229.7,51310.81,54354.76,57361.56,60331.21,63263.7,66159.05
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,null,null,1892.56,2132.64,3208.59,5010.81,8445.86,11941.07,15447.43,18915.74,22346.03,25738.3,29092.54,32408.77,35687,38927.23,42129.47,45293.72,48419.99,51508.29,54564.8,57577.54,60552.32,63489.16,66388.05
catalogs,"6"" x 9"" Vertical","64 pages (4 cover, 60 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Self Cover,null,null,1799.32,2024.94,3031.75,4742.73,7846.84,10965.63,14117.09,17231.23,20308.04,23347.53,26349.69,29314.53,32242.04,35132.23,37985.1,40800.64,43578.85,46319.74,49023.3,51689.54,54318.46,56910.05,59464.32
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,1562,1711.6,1884.92,2109.96,3138.36,4883.6,8218.6,11581.64,14969.72,18317.84,21626,24894.2,28122.44,31310.72,34459.04,37567.4,40635.8,43664.24,46652.72,49601.24,52509.8,55378.4,58207.04,60995.72,63744.44
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1715.8,1888.04,2128.2,3201.56,4990,8433,11937.28,15459.84,18945.68,22394.8,25807.2,29182.88,32521.84,35824.08,39089.6,42318.4,45510.48,48665.84,51784.48,54866.4,57911.6,60920.08,63891.84,66826.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1715.8,1888.04,2128.2,3201.56,4990,8433,11937.28,15459.84,18945.68,22394.8,25807.2,29182.88,32521.84,35824.08,39089.6,42318.4,45510.48,48665.84,51784.48,54866.4,57911.6,60920.08,63891.84,66826.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1721.86,1894.84,2135.77,3214,5009.29,8470.26,11992.82,15531.96,19033.5,22497.43,25923.78,29312.53,32663.71,35977.31,39253.35,42491.83,45692.75,48856.13,51981.96,55076.44,58127.58,61141.19,64117.29,67055.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,1532.2,1638,1794.52,2020.12,3025.32,4722.2,7841,10976.08,14149.44,17286.08,20386,23449.2,26475.68,29465.44,32418.48,35334.8,38214.4,41057.28,43863.44,46632.88,49365.6,52061.6,54720.88,57343.44,59929.28
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1711.6,1884.92,2109.96,3138.36,4883.6,8218.6,11581.64,14969.72,18317.84,21626,24894.2,28122.44,31310.72,34459.04,37567.4,40635.8,43664.24,46652.72,49601.24,52509.8,55378.4,58207.04,60995.72,63744.44
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1715.8,1888.04,2128.2,3201.56,4990,8433,11937.28,15459.84,18945.68,22394.8,25807.2,29182.88,32521.84,35824.08,39089.6,42318.4,45510.48,48665.84,51784.48,54866.4,57911.6,60920.08,63891.84,66826.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1715.8,1888.04,2128.2,3201.56,4990,8433,11937.28,15459.84,18945.68,22394.8,25807.2,29182.88,32521.84,35824.08,39089.6,42318.4,45510.48,48665.84,51784.48,54866.4,57911.6,60920.08,63891.84,66826.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,null,1721.86,1894.84,2135.77,3214,5009.29,8470.26,11992.82,15531.96,19033.5,22497.43,25923.78,29312.53,32663.71,35977.31,39253.35,42491.83,45692.75,48856.13,51981.96,55076.44,58127.58,61141.19,64117.29,67055.88
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,70 lb. Offset Smooth White,Self Cover,null,1638,1794.52,2020.12,3025.32,4722.2,7841,10976.08,14149.44,17286.08,20386,23449.2,26475.68,29465.44,32418.48,35334.8,38214.4,41057.28,43863.44,46632.88,49365.6,52061.6,54720.88,57343.44,59929.28
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1594.96,1757.39,1966.88,2948.97,4579.47,7734.76,11003.45,14239.12,17437.25,20891.6,24056.12,27182.41,30270.46,33320.29,36331.88,39305.24,42240.37,45137.26,47995.93,50816.36,53598.56,56342.53,59048.26,61715.77
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1599.16,1760.51,1985.12,3012.17,4685.87,7949.16,11359.09,14729.24,18065.09,21660.4,24969.12,28242.85,31481.58,34685.33,37854.08,40987.84,44086.61,47150.38,50179.17,53172.96,56131.76,59055.57,61944.38,64798.21
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1599.16,1760.51,1985.12,3012.17,4685.87,7949.16,11359.09,14729.24,18065.09,21660.4,24969.12,28242.85,31481.58,34685.33,37854.08,40987.84,44086.61,47150.38,50179.17,53172.96,56131.76,59055.57,61944.38,64798.21
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1605.22,1767.32,1992.69,3024.61,4705.16,7986.42,11414.63,14801.36,18152.91,21763.03,25085.7,28372.5,31623.45,34838.56,38017.83,41161.27,44268.88,47340.67,50376.65,53383,56347.74,59276.68,62169.84,65027.21
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,null,1514.07,1659.02,1868.1,2824.09,4399.06,7326.92,10361.75,13373.18,16350.45,19605.7,22558.74,25476.9,28360.17,31208.56,34022.06,36800.68,39544.42,42253.27,44927.24,47566.32,50170.52,52739.84,55274.27,57773.82
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,null,1998.28,2237.14,3327.75,5187.73,8702.44,12242.43,15804.69,19324.23,22801.04,26235.13,29626.49,32975.13,36281.04,39544.23,42764.7,45942.44,49077.45,52169.74,55219.3,58226.14,61190.26,64111.65,66990.32
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,null,2001.4,2255.38,3390.95,5294.13,8916.84,12598.07,16294.81,19952.07,23569.84,27148.13,30686.93,34186.25,37646.08,41066.43,44447.3,47788.68,51090.57,54352.98,57575.9,60759.34,63903.3,67007.77,70072.76
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,null,2001.4,2255.38,3390.95,5294.13,8916.84,12598.07,16294.81,19952.07,23569.84,27148.13,30686.93,34186.25,37646.08,41066.43,44447.3,47788.68,51090.57,54352.98,57575.9,60759.34,63903.3,67007.77,70072.76
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Recycled 100 lb. Dull Cover with Matte Finish ,null,null,2008.2,2262.95,3403.39,5313.42,8954.1,12653.61,16366.93,20039.88,23672.47,27264.7,30816.58,34328.12,37799.32,41230.18,44620.72,47970.94,51280.85,54550.46,57785.94,60975.32,64124.41,67233.22,70301.76
catalogs,"6"" x 9"" Vertical","68 pages (4 cover, 64 inside) ",null,Recycled 80 lb. Dull Text with Matte Fish,Self Cover,null,null,1914.96,2155.25,3226.55,5045.34,8355.08,11678.17,15036.6,18355.37,21634.48,24873.94,28073.73,31233.88,34354.36,37435.18,40476.35,43477.86,46439.72,49361.91,52244.45,55087.33,57890.55,60654.12,63378.02
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,1654.6,1810.6,1993.48,2232.32,3321.32,5167.2,8696.6,12252.88,15837.04,19379.08,22879,26336.8,29752.48,33126.04,36457.48,39746.8,42994,46199.08,49362.04,52482.88,55561.6,58598.2,61592.68,64545.04,67455.28
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1814.8,1996.6,2250.56,3384.52,5273.6,8911,12608.52,16327.16,20006.92,23647.8,27249.8,30812.92,34337.16,37822.52,41269,44676.6,48045.32,51375.16,54666.12,57918.2,61131.4,64305.72,67441.16,70537.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1814.8,1996.6,2250.56,3384.52,5273.6,8911,12608.52,16327.16,20006.92,23647.8,27249.8,30812.92,34337.16,37822.52,41269,44676.6,48045.32,51375.16,54666.12,57918.2,61131.4,64305.72,67441.16,70537.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,null,1820.86,2003.4,2258.13,3396.96,5292.89,8948.26,12664.06,16399.28,20094.74,23750.43,27366.38,30942.57,34479.03,37975.75,41432.75,44850.03,48227.59,51565.45,54863.6,58128.24,61347.38,64526.83,67666.61,70766.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,1624.8,1737,1903.08,2142.48,3208.28,5005.8,8319,11647.32,15016.76,18347.32,21639,24891.8,28105.72,31280.76,34416.92,37514.2,40572.6,43592.12,46572.76,49514.52,52417.4,55281.4,58106.52,60892.76,63640.12
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1810.6,1993.48,2232.32,3321.32,5167.2,8696.6,12252.88,15837.04,19379.08,22879,26336.8,29752.48,33126.04,36457.48,39746.8,42994,46199.08,49362.04,52482.88,55561.6,58598.2,61592.68,64545.04,67455.28
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1814.8,1996.6,2250.56,3384.52,5273.6,8911,12608.52,16327.16,20006.92,23647.8,27249.8,30812.92,34337.16,37822.52,41269,44676.6,48045.32,51375.16,54666.12,57918.2,61131.4,64305.72,67441.16,70537.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,null,1814.8,1996.6,2250.56,3384.52,5273.6,8911,12608.52,16327.16,20006.92,23647.8,27249.8,30812.92,34337.16,37822.52,41269,44676.6,48045.32,51375.16,54666.12,57918.2,61131.4,64305.72,67441.16,70537.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,null,1820.86,2003.4,2258.13,3396.96,5292.89,8948.26,12664.06,16399.28,20094.74,23750.43,27366.38,30942.57,34479.03,37975.75,41432.75,44850.03,48227.59,51565.45,54863.6,58128.24,61347.38,64526.83,67666.61,70766.72
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,70 lb. Offset Smooth White,Self Cover,null,1737,1903.08,2142.48,3208.28,5005.8,8319,11647.32,15016.76,18347.32,21639,24891.8,28105.72,31280.76,34416.92,37514.2,40572.6,43592.12,46572.76,49514.52,52417.4,55281.4,58106.52,60892.76,63640.12
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,null,1686.67,1857.98,2080.3,3120.09,4844.06,8182.52,11638.55,15060.78,18443.45,22098.7,25446.34,28753.7,32020.77,35247.56,38434.06,41580.28,44686.22,47751.87,50777.24,53762.32,56707.12,59611.64,62475.87,65299.82
catalogs,"6"" x 9"" Vertical","72 pages (4 cover, 68 inside) ",null,80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,null,1690.87,1861.1,2098.54,3183.29,4950.46,8396.92,11994.19,15550.9,19071.29,22867.5,26359.34,29814.14,33231.89,36612.6,39956.26,43262.88,46532.46,49764.99,52960.48,56118.92,59240.32,62324.68,65371.99,68382.26
