,"5.5"" x 8.5 "" Vertical","12 pages (4 cover, 8 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,Self Cover,0,null,null,null,-,-,277.41,310.7,470.03,751.47,1175.29,1633.05,2094.76,2550.4,2999.99,3443.52,3880.99,4312.4,4737.75,5157.04,5570.28,5977.45,6378.57,6773.63,7162.62,7545.56,7922.45,8293.27,8658.03
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,316.15,374.57,418.11,458.96,671.29,1057.6,1769.7,2526.51,3273.05,4009.29,4735.25,5450.93,5450.93,6851.42,7536.24,8210.77,8875.02,9528.99,10172.67,10806.06,11429.17,12042,12644.54,13236.79,13818.76
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,380.23,422.82,476.76,728.69,1152.4,1958,2841.12,3706.76,4564.92,5415.6,6258.8,7094.52,7922.76,8743.52,9556.8,10362.6,11160.92,11951.76,12735.12,13511,14279.4,15040.32,15793.76,16539.72
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,380.23,422.82,476.76,728.69,1152.4,1958,2841.12,3706.76,4564.92,5415.6,6258.8,7094.52,7922.76,8743.52,9556.8,10362.6,11160.92,11951.76,12735.12,13511,14279.4,15040.32,15793.76,16539.72
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,385.47,428.71,483.32,739.46,1169.1,1990.26,2889.21,3769.2,4640.95,5504.45,6359.72,7206.76,8045.58,8876.18,9698.56,10512.74,11318.72,12116.5,12906.09,13692.84,14466.38,15231.75,15988.94,16737.98
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",100 lb Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,287.8,307.5,335.68,376.08,567.38,907.8,1424,1972.72,2523.96,3067.72,3604,4132.8,4654.12,5167.96,5674.32,6173.2,6664.6,7148.52,7624.96,8093.92,8555.4,9009.4,9455.92,9894.96,10326.52
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,-,374.57,418.11,458.96,671.29,1057.6,1769.7,2526.51,3273.05,4009.29,4735.25,5450.93,5450.93,6851.42,7536.24,8210.77,8875.02,9528.99,10172.67,10806.06,11429.17,12042,12644.54,13236.79,13818.76
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,-,380.23,422.82,476.76,728.69,1152.4,1958,2841.12,3706.76,4564.92,5415.6,6258.8,7094.52,7922.76,8743.52,9556.8,10362.6,11160.92,11951.76,12735.12,13511,14279.4,15040.32,15793.76,16539.72
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,-,380.23,422.82,476.76,728.69,1152.4,1958,2841.12,3706.76,4564.92,5415.6,6258.8,7094.52,7922.76,8743.52,9556.8,10362.6,11160.92,11951.76,12735.12,13511,14279.4,15040.32,15793.76,16539.72
,"5.5"" x 8.5 "" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,-,385.47,428.71,483.32,739.46,1169.1,1990.26,2889.21,3769.2,4640.95,5504.45,6359.72,7206.76,8045.58,8876.18,9698.56,10512.74,11318.72,12116.5,12906.09,13692.84,14466.38,15231.75,15988.94,16737.98
