sku,Size,Page,Paper,Cover Paper,weight,Wildcard,Cover,Page,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,434.86,483.56,545.09,835.52,1322.49,2256.26,3266.7,4256.8,5237.38,6208.43,7169.98,8122.01,9064.55,9997.59,10921.15,11835.23,12739.83,13634.97,14520.64,15403.04,16270.18,17127.87,17976.13,18814.96
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",70 lb. Offset Smooth White,Self Cover,0,null,null,null,328.4,351,383.24,429.44,646.84,1035.4,1627,2249.96,2874.28,3489.96,4097,4695.4,5285.16,5866.28,6438.76,7002.6,7557.8,8104.36,8642.28,9171.56,9692.2,10204.2,10707.56,11202.28,11688.36
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,,402.73,449.73,492.45,724.37,1139.78,1913.88,2747.11,3557.57,4356.61,5199.3,5983.26,6755.66,7516.51,8265.8,9003.54,9729.72,10444.34,11147.41,11838.92,12518.88,13187.28,13844.12,14489.41,15123.14
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,406.93,452.85,510.69,787.57,1246.18,2128.28,3102.75,4047.69,4984.45,5968.1,6896.26,7816.1,8727.63,9630.84,10525.74,11412.32,12290.58,13160.53,14022.16,14875.48,15720.48,16557.16,17385.53,18205.58
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,406.93,452.85,510.69,787.57,1246.18,2128.28,3102.75,4047.69,4984.45,5968.1,6896.26,7816.1,8727.63,9630.84,10525.74,11412.32,12290.58,13160.53,14022.16,14875.48,15720.48,16557.16,17385.53,18205.58
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Recycled 100 lb. Dull Cover with Matte Finish ,0,null,null,null,,412.99,459.65,518.26,800.01,1265.46,2165.54,3158.29,4119.82,5072.27,6070.73,7012.84,7945.76,8869.5,9784.08,10689.49,11585.75,12472.85,13350.82,14219.64,15085.52,15936.46,16778.28,17610.99,18434.59
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",80 lb. Gloss Book (C2S) with Aqueous Coating,Self Cover,0,null,null,null,,321.84,351.36,393.67,599.49,959.37,1506.04,2105.41,2691.63,3269.81,3913.4,4485.88,5050.15,5606.22,6154.07,6693.72,7225.16,7748.39,8263.42,8770.23,9268.84,9759.24,10241.43,10715.42,11181.19
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,100 lb. Gloss Cover (C2S) with Aqueous Coating,0,null,null,null,,,494.89,543.13,795.39,1253.82,2095.32,2979.42,3851.12,4710.42,5557.32,6391.82,7213.93,8023.64,8820.95,9605.86,10378.37,11138.48,11886.2,12621.51,13344.43,14054.95,14753.07,15438.8,16112.12
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating All Sides,0,null,null,null,,,498.01,561.37,858.59,1360.22,2309.72,3335.06,4341.24,5338.26,6326.12,7304.82,8274.37,9234.76,10185.99,11128.06,12060.97,12984.72,13899.32,14804.75,15701.03,16588.15,17466.11,18334.92,19194.56
,"6"" x 9"" Vertical","16 pages (4 cover, 16 inside)  ",Recycled 80 lb. Dull Text with Matte Fish,14 pt. Gloss Coated Cover (C2S) with High Gloss UV Coating Back and Front Cover ,0,null,null,null,,,498.01,561.37,858.59,1360.22,2309.72,3335.06,4341.24,5338.26,6326.12,7304.82,8274.37,9234.76,10185.99,11128.06,12060.97,12984.72,13899.32,14804.75,15701.03,16588.15,17466.11,18334.92,19194.56
